-4.624552000000000440e+00 -4.519264999999999866e+00
-4.648355999999999710e+00 -4.511940000000000062e+00
-4.626077999999999690e+00 -4.511025000000000063e+00
-4.644388000000000183e+00 -4.502785000000000259e+00
-4.650796999999999848e+00 -4.494849999999999568e+00
-4.647134999999999572e+00 -4.495459999999999567e+00
-4.644388000000000183e+00 -4.491493000000000180e+00
-4.646829999999999572e+00 -4.489052000000000042e+00
-4.616921999999999748e+00 -4.486609999999999765e+00
-4.628213999999999828e+00 -4.485388999999999626e+00
-4.616311999999999749e+00 -4.499427999999999983e+00
-4.636148999999999631e+00 -4.502480000000000260e+00
-4.644694000000000322e+00 -4.483558000000000376e+00
-4.634928000000000381e+00 -4.483253000000000377e+00
